"video_id","video_title","view_count","category","duration_in_seconds","upload_time","captured_time","avg_rate","max_rate","min_rate","num_raters","num_dislikes","num_likes","uploader_id","uploader_name","uploader_url","video_desp"
"t5Sd5c4o9UM","Katy Perry - E.T. ft. Kanye West","212178444","Music","309","2011-03-31T01:44:40.000Z","01/18/13","4.62557","5.0","1.0","760847","71221","689626","-8Q-hLdECwQmaWNwXitYDw","KatyPerryVEVO","https://gdata.youtube.com/feeds/api/users/KatyPerryVEVO","Get  E.T.  featuring Kanye West on iTunes here: http://goo.gl/W4q1o  Get Katy Perry's latest album, 'Teenage Dream' here: http://bit.ly/kpTDdelEX (explicit)  http://bit.ly/kpTDdel (clean) Music video by Katy Perry feat. Kanye West performing E.T. Director: Floria Sigismondi Producers: Natasha Alexsa Garcia, Danny Lockwood, Kelly Norris Sarno #VEVOCertified on July 4, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"tg00YEETFzg","Rihanna - We Found Love ft. Calvin Harris","234159557","Music","276","2011-10-20T04:00:00.000Z","01/18/13","4.786328","5.0","1.0","765134","40872","724262","2xskkQVFEpLcGFnNSLQY0A","RihannaVEVO","https://gdata.youtube.com/feeds/api/users/RihannaVEVO","Buy on iTunes - http://idj.to/iWfndL #VEVOCertified on Jan 5, 2012. http://www.youtube.com/vevocertified"
"TotbU952HNk","Kirko Bangz - Drank In My Cup (Official Video)","40140330","Music","219","2011-11-11T22:53:24.000Z","01/18/13","4.861129","5.0","1.0","133534","4636","128898","6pml0XvTStP5Xz7T0FECVw","KirkoBangz","https://gdata.youtube.com/feeds/api/users/KirkoBangz","Buy  Keep It Trill  on Itunes now. http://bit.ly/QFQyzb"
"tQmEd_UeeIk","Avril Lavigne - What The Hell","128929165","Music","226","2011-01-21T22:19:17.000Z","01/18/13","4.755174","5.0","1.0","422063","25833","396230","C6XuDtfec7DxZdUa7ClFBQ","AvrilLavigneVEVO","https://gdata.youtube.com/feeds/api/users/AvrilLavigneVEVO","Music video by Avril Lavigne performing What The Hell. (C) 2010 RCA Records, a unit of Sony Music Entertainment  #VEVOCertified on January 25, 2012. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"TWHNr0BrNgo","Wiz Khalifa - Work Hard Play Hard [Music Video]","39465035","Music","241","2012-05-23T23:04:59.000Z","01/18/13","4.885556","5.0","1.0","169306","4844","164462","e4LM_eKc9ywRmVuBm5pjQg","AtlanticVideos","https://gdata.youtube.com/feeds/api/users/AtlanticVideos","New album O.N.I.F.C. available in stores/online now. Download on iTunes here: http://bit.ly/onifcitunes  Watch the best videos on YouTube from Wiz Khalifa here: http://www.youtube.com/playlist?list=PLakoz4isJL_mdAOvmFD8ddUZFZc4Hqewo"
"Tzzr7RbzUTs","Lady Antebellum - American Honey","6327584","Music","223","2010-02-27T02:10:37.000Z","01/18/13","4.957812","5.0","1.0","19816","209","19607","2kTZB_yeYgdAg4wP2tEryA","emimusic","https://gdata.youtube.com/feeds/api/users/emimusic","Pre-VEVO play count:  1,230,574  Music video by Lady Antebellum performing American Honey. (P) (C) 2010 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203"
"U0CGsw6h60k","Rihanna - What's My Name? ft. Drake","288220717","Music","264","2010-11-12T21:52:35.000Z","01/18/13","4.7890596","5.0","1.0","517454","27288","490166","2xskkQVFEpLcGFnNSLQY0A","RihannaVEVO","https://gdata.youtube.com/feeds/api/users/RihannaVEVO","Music video by Rihanna performing What's My Name?. (C) 2010 The Island Def Jam Music Group #VEVOCertified on January 23, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"uelHwf8o7_U","Eminem - Love The Way You Lie ft. Rihanna","532111774","Music","267","2010-08-05T18:30:09.000Z","01/18/13","4.8702335","5.0","1.0","1305362","42348","1263014","20vb-R_px4CguHzzBPhoyQ","EminemVEVO","https://gdata.youtube.com/feeds/api/users/EminemVEVO","Music video by Eminem performing Love The Way You Lie. © 2010 Aftermath Records #VEVOCertified on September 13, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"UePtoxDhJSw","Wiz Khalifa - Black And Yellow [Official Music Video]","145412384","Music","231","2010-10-11T18:49:08.000Z","01/18/13","4.7953925","5.0","1.0","414921","21224","393697","e4LM_eKc9ywRmVuBm5pjQg","AtlanticVideos","https://gdata.youtube.com/feeds/api/users/AtlanticVideos","Watch the best videos on YouTube from Wiz Khalifa here: http://www.youtube.com/playlist?list=PLakoz4isJL_mdAOvmFD8ddUZFZc4Hqewo  Wiz Khalifa's new album O.N.I.F.C. is available December 4, 2012: http://bit.ly/onifcitunes  Wiz Khalifa exclusive merch bundles available now! http://bit.ly/ZtYFRD  http://www.wizkhalifa.com/ https://www.facebook.com/wizkhalifa http://twitter.com/realwizkhalifa"
"UhQz-0QVmQ0","Wiz Khalifa - Roll Up [Official Music Video]","84787936","Music","237","2011-03-04T23:14:15.000Z","01/18/13","4.870143","5.0","1.0","229175","7440","221735","e4LM_eKc9ywRmVuBm5pjQg","AtlanticVideos","https://gdata.youtube.com/feeds/api/users/AtlanticVideos","Watch the best videos on YouTube from Wiz Khalifa here: http://www.youtube.com/playlist?list=PLakoz4isJL_mdAOvmFD8ddUZFZc4Hqewo  Wiz Khalifa's new album O.N.I.F.C., is available December 4, 2012: http://bit.ly/onifcitunes  Wiz Khalifa exclusive merch bundles available now! http://bit.ly/ZtYFRD  http://www.wizkhalifa.com/ https://www.facebook.com/wizkhalifa http://twitter.com/realwizkhalifa"
"UJtB55MaoD0","Jessie J - Domino","104197144","Music","235","2011-12-26T08:00:00.000Z","01/18/13","4.8448324","5.0","1.0","419804","16285","403519","Gej5zp_KWZ-b_1w4Rq2hyA","JessieJVEVO","https://gdata.youtube.com/feeds/api/users/JessieJVEVO","The Platinum edition of 'Who You Are' is out now on iTunes: http://bit.ly/JJpni and HMV http://bit.ly/JJpnmhv  http://www.jessiejofficial.com/ http://twitter.com/#!/jessiejofficial https://www.facebook.com/JessieJOfficial   Music video by Jessie J performing Domino. © 2011 Universal Republic Records, a division of UMG Recordings, Inc."
"uQZMaG1eO74","2 Chainz - No Lie (Explicit) ft. Drake","34658891","Music","244","2012-06-21T17:47:48.000Z","01/18/13","4.6577888","5.0","1.0","131264","11230","120034","eTDWSJawSuNbBEURTC6w_A","2ChainzVEVO","https://gdata.youtube.com/feeds/api/users/2ChainzVEVO","Buy Now! iTunes: http://smarturl.it/nolieit  Music video by 2 Chainz performing No Lie (Explicit). © 2012 The Island Def Jam Music Group"
"uSD4vsh1zDA","The Black Eyed Peas - I Gotta Feeling","132003563","Music","292","2009-12-23T21:52:49.000Z","01/18/13","4.8340917","5.0","1.0","209489","8689","200800","rwmu-gceGOmtZeuTsn7DlQ","BlackEyedPeasVEVO","https://gdata.youtube.com/feeds/api/users/BlackEyedPeasVEVO","Music video by Black Eyed Peas performing I Gotta Feeling. (C) 2009 Interscope"
"uuwfgXD8qV8","Katy Perry - Part Of Me","123393761","Music","252","2012-03-21T23:18:07.000Z","01/18/13","4.7406406","5.0","1.0","565378","36659","528719","-8Q-hLdECwQmaWNwXitYDw","KatyPerryVEVO","https://gdata.youtube.com/feeds/api/users/KatyPerryVEVO","Official video for Katy Perry's  Part of Me  available on 'Teenage Dream: The Complete Confection.'  Download the single on iTunes: http://goo.gl/t4a49 Download 'Teenage Dream: The Complete Confection' on iTunes:http://www.iTunes.com/KatyPerry  Director: Ben Mor Producer: Tony McGarry & Danny Lockwood  #VEVOCertified on Sept. 19, 2012. http://youtube.com/vevocertified  Music video by Katy Perry performing Part Of Me. (P) (C) 2012 Capitol Records, LLC. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records, LLC, 1750 North Vine Street, Hollywood, CA 90028."
"v_yTphvyiPU","Lady Antebellum - Just A Kiss","26633189","Music","269","2011-06-27T11:00:00.000Z","01/18/13","4.962521","5.0","1.0","148243","1389","146854","lcR5Ho9kfnj40zaN1enC-Q","LadyAntebellumVEVO","https://gdata.youtube.com/feeds/api/users/LadyAntebellumVEVO","Watch the official music video for  Just A Kiss,  the lead single off Lady Antebellum's upcoming album.  OWN THE NIGHT, the third studio album from Lady A, will be released September 13, 2011.  Keep checking LadyAntebellum.com as new details about the album are revealed, and for upcoming tour dates and pre-sale information.  Production Company: TACKLEBOX FILMS, Producer: DON LEPORE, Director: SHAUN SILVA Music video by Lady Antebellum performing Just A Kiss. (P) (C) 2011 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws. Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN 37203"
"V0O0nzkESTI","Little Big Town - Pontoon","10192069","Music","209","2012-05-29T15:54:53.000Z","01/18/13","4.8077974","5.0","1.0","43142","2073","41069","T68C0wRPbO1wUYqgtIYjgQ","LittleBigTownVEVO","https://gdata.youtube.com/feeds/api/users/LittleBigTownVEVO","Music video by Little Big Town performing Pontoon. (P) (C) 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203"
"VA770wpLX-Q","Dr. Dre - I Need A Doctor (Explicit) ft. Eminem, Skylar Grey","117324036","Music","457","2011-02-24T22:47:48.000Z","01/18/13","4.8926163","5.0","1.0","560384","15044","545340","x4Lxn5CzeG99X01__YsJpw","DrDreVEVO","https://gdata.youtube.com/feeds/api/users/DrDreVEVO","Music video by Dr. Dre performing I Need A Doctor featuring Eminem and Skylar Grey (Explicit). © 2011 Aftermath Records #VEVOCERTIFIED on Aug. 17, 2012. http://www.youtube.com/vevocertified"
"vdrqA93sW-8","Nicki Minaj - Pound The Alarm (Explicit)","67193751","Music","254","2012-07-31T15:45:07.000Z","01/18/13","4.518851","5.0","1.0","362291","43579","318712","aum3Yzdl3TbBt8YUeUGZLQ","NickiMinajAtVEVO","https://gdata.youtube.com/feeds/api/users/NickiMinajAtVEVO","Music video by Nicki Minaj performing Pound The Alarm (Explicit). © 2012 Cash Money Records/Young Money Ent./Universal Rec."
"vDWhfsQHq1o","Gavin DeGraw - Not Over You","10872948","Music","219","2011-06-28T07:00:00.000Z","01/18/13","4.9512777","5.0","1.0","59685","727","58958","eweFyczyR9YI-uSdvX1LSQ","GavinDeGrawVEVO","https://gdata.youtube.com/feeds/api/users/GavinDeGrawVEVO","Music video by Gavin DeGraw performing Not Over You. (C) 2011 RCA Records, a unit of Sony Music Entertainment"
"VuNIsY6JdUw","Taylor Swift - You Belong With Me","219076531","Music","229","2009-06-16T21:07:24.000Z","01/18/13","4.8683114","5.0","1.0","524389","17264","507125","ANLZYMidaCbLQFWXBC95Jg","TaylorSwiftVEVO","https://gdata.youtube.com/feeds/api/users/TaylorSwiftVEVO","Music video by Taylor Swift performing You Belong With Me. (C) 2009 Big Machine Records, LLC"
"Vysgv7qVYTo","Taio Cruz - Dynamite","15325760","Music","257","2010-07-16T17:40:33.000Z","01/18/13","4.858423","5.0","1.0","48313","1710","46603","24cEEOOAANlu35I1VvBApg","TaioCruzVEVO","https://gdata.youtube.com/feeds/api/users/TaioCruzVEVO","New single 'There She Goes' OUT NOW http://bit.ly/TaioCruzTSG  Follow Taio Cruz: http://www.taiocruzmusic.co.uk http://www.facebook.com/taiocruz http://www.twitter.com/taiocruz  Music video by Taio Cruz performing Dynamite. (C) 2010 Universal Island Records Ltd. A Universal Music Company."
"W-w3WfgpcGg","Bruno Mars - It Will Rain [OFFICIAL VIDEO]","139233212","Music","267","2011-11-10T21:54:11.000Z","01/18/13","4.936094","5.0","1.0","549430","8778","540652","oUM-UJ7rirJYP8CQ0EIaHA","Bruno Mars","https://gdata.youtube.com/feeds/api/users/ElektraRecords","Available now on iTunes! http://atlr.ec/vyzLjI  Get the video now! http://atlr.ec/rLVANS  'Unorthodox Jukebox' available now on iTunes! http://www.smarturl.it/unorthodoxjukebox  © 2011 WMG. The official music video for 'It Will Rain' by Bruno Mars from the Twilight Saga: Breaking Dawn Part 1 Original Motion Picture Soundtrack - available now on Atlantic Records.  Directed by Phil Pinto & Bruno Mars  http://brunomars.com  http://facebook.com/thatbrunomars http://twitter.com/brunomars  LYRICS If you ever leave me, baby, Leave some morphine at my door 'Cause it would take a whole lot of medication To realize what we used to have, We don't have it anymore.  There's no religion that could save me No matter how long my knees are on the floor (Ooh) So keep in mind all the sacrifices I'm makin' To keep you by my side To keep you from walkin' out the door.  'Cause there'll be no sunlight If I lose you, baby There'll be no clear skies If I lose you, baby Just like the clouds My eyes will do the same, if you walk away Everyday it'll rain, rain, ra-a-a-ain  I'll never be your mother's favorite Your daddy can't even look me in the eye Ooh, if I was in their shoes, I'd be doing the same thing Sayin'  There goes my little girl Walkin' with that troublesome guy   But they're just afraid of something they can't understand Ooh, but little darlin' watch me change their minds Yeah for you I'll try I'll try I'll try I'll try I'll pick up these broken pieces 'til I'm bleeding If that'll make you mine  'Cause there'll be no sunlight If I lose you, baby There'll be no clear skies If I lose you, baby Just like the clouds My eyes will do the same, if you walk away Everyday it'll rain, rain, ra-a-a-ain  Oh, don't just say (don't just say) goodbye (goodbye), Don't just say (don't just say) goodbye (goodbye) I'll pick up these broken pieces 'til I'm bleeding If that'll make it right  'Cause there'll be no sunlight If I lose you, baby There'll be no clear skies If I lose you, baby Just like the clouds My eyes will do the same, if you walk away Everyday it'll rain, rain, ra-a-a-ain"
"W1GZzucDMlQ","Jason Aldean - Fly Over States","2789073","Music","222","2012-03-24T01:21:36.000Z","01/18/13","4.939509","5.0","1.0","12630","191","12439","y5QKpDQC-H3z82Bw6EVFfg","JasonAldeanVEVO","https://gdata.youtube.com/feeds/api/users/JasonAldeanVEVO","Music video by Jason Aldean performing Fly Over States. (C) 2012 Broken Bow Records"
"w4s6H4ku6ZY","Far East Movement - Like A G6 ft. The Cataracs, DEV","92504355","Music","225","2010-06-03T00:34:24.000Z","01/18/13","4.7912498","5.0","1.0","284148","14829","269319","XbNQaEl83yiO7HVBjiJ7Uw","FarEastMovementVEVO","https://gdata.youtube.com/feeds/api/users/FarEastMovementVEVO","Music video by Far East Movement performing Like A G6. (C) 2010 Cherrytree Records/Interscope Records  UK iTunes http://bit.ly/992MVb -- Released 14 Nov"
"WA4iX5D9Z64","Taylor Swift - We Are Never Ever Getting Back Together","113037525","Music","216","2012-09-01T00:00:08.000Z","01/18/13","4.742308","5.0","1.0","671717","43274","628443","ANLZYMidaCbLQFWXBC95Jg","TaylorSwiftVEVO","https://gdata.youtube.com/feeds/api/users/TaylorSwiftVEVO","Music video by Taylor Swift performing We Are Never Ever Getting Back Together. ©:  2012 Big Machine Records, LLC."
"Wa5B22KAkEk","Snoop Dogg & Wiz Khalifa - Young, Wild and Free ft. Bruno Mars [Official Video]","91558212","Music","258","2011-11-28T21:07:56.000Z","01/18/13","4.9018874","5.0","1.0","327012","8021","318991","e4LM_eKc9ywRmVuBm5pjQg","AtlanticVideos","https://gdata.youtube.com/feeds/api/users/AtlanticVideos","Watch the best videos on YouTube from Wiz Khalifa here: http://www.youtube.com/playlist?list=PLakoz4isJL_mdAOvmFD8ddUZFZc4Hqewo  Wiz Khalifa's new album O.N.I.F.C. is available December 4, 2012: http://bit.ly/onifcitunes  Wiz Khalifa exclusive merch bundles available now! http://bit.ly/ZtYFRD"
"wV1FrqwZyKw","Lady Gaga - Born This Way","103858441","Music","440","2011-02-28T01:42:48.000Z","01/18/13","4.0699816","5.0","1.0","498816","115977","382839","07Kxew-cMIaykMOkzqHtBQ","LadyGagaVEVO","https://gdata.youtube.com/feeds/api/users/LadyGagaVEVO","WRITTEN BY LADY GAGA. EXECUTIVE PRODUCER: VINCENT HERBERT. DIRECTED BY NICK KNIGHT. CHOREOGRAPHY BY LAURIE ANN GIBSON. #VEVOCertified on Oct. 3, 2012. http://youtube.com/vevocertified"
"wyx6JDQCslE","LMFAO - Sexy and I Know It","256170248","Music","204","2011-09-16T07:00:00.000Z","01/18/13","4.6378202","5.0","1.0","1161147","105136","1056011","k78ZcA6kflEvBR0UrGDH0Q","LMFAOVEVO","https://gdata.youtube.com/feeds/api/users/LMFAOVEVO","Music video by LMFAO performing Sexy and I Know It. Get it on iTunes: http://glnk.it/dt © 2011 Interscope Records #VEVOCertified on November 12, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"X1Fqn9du7xo","Adam Lambert - Whataya Want From Me","33847309","Music","226","2010-01-15T20:40:31.000Z","01/18/13","4.9231544","5.0","1.0","144602","2778","141824","SpA4zQzlhoPCY2-usyGAMA","AdamLambertVEVO","https://gdata.youtube.com/feeds/api/users/AdamLambertVEVO","Music video by Adam Lambert performing Whataya Want From Me. (C) 2009 19 Recordings Ltd. under exclusive license to RCA/JIVE Label Group, a unit of Sony Music"
"x1p6Xbqrbx0","Rumour Has It - Adele (Official 2011 Song)","1372096","Music","223","2011-05-08T20:31:15.000Z","01/18/13","4.9092145","5.0","1.0","5155","117","5038","rKoCFnu1cYdMSU2ZQiX2Zg","Love2011Music","https://gdata.youtube.com/feeds/api/users/Love2011Music","No copyright intended."
"X5G9tIe84lE","Neon Trees - Everybody Talks","12300873","Music","235","2012-03-08T16:40:07.000Z","01/18/13","4.904556","5.0","1.0","85411","2038","83373","j5GuFig1ergXwriEnrxCqQ","NeonTreesVEVO","https://gdata.youtube.com/feeds/api/users/NeonTreesVEVO","Music video by Neon Trees performing Everybody Talks. (C) 2012 The Island Def Jam Music Group"
"X9_n8jakvWU","Enrique Iglesias - I Like It","147730252","Music","244","2010-05-20T17:13:23.000Z","01/18/13","4.863449","5.0","1.0","282239","9635","272604","VttQE6tS_agDSAU61Q65aA","EnriqueIglesiasVEVO","https://gdata.youtube.com/feeds/api/users/EnriqueIglesiasVEVO","Music video by Enrique Iglesias performing I Like It. (C) 2010 Universal International Music B.V."
"X9YMU0WeBwU","Lady Gaga - Yoü And I","62842567","Music","382","2011-08-17T01:20:44.000Z","01/18/13","4.512013","5.0","1.0","340378","41525","298853","07Kxew-cMIaykMOkzqHtBQ","LadyGagaVEVO","https://gdata.youtube.com/feeds/api/users/LadyGagaVEVO","Music video by Lady Gaga performing Yoü And I (Official Video). Lady Gaga's  Yoü And I  video received 1,054,214 video views on YouTube prior to the official VEVO video release.  © 2011 Interscope Records"
"Xcwd_Nz6Zog","Rihanna - Hard ft. Jeezy","68874884","Music","251","2009-12-22T08:50:26.000Z","01/18/13","4.777377","5.0","1.0","106530","5929","100601","2xskkQVFEpLcGFnNSLQY0A","RihannaVEVO","https://gdata.youtube.com/feeds/api/users/RihannaVEVO","Music video by Rihanna performing Hard. (C) 2009 The Island Def Jam Music Group"
"xGPeNN9S0Fg","One Direction - Little Things","69557922","Music","218","2012-11-02T17:06:36.000Z","01/18/13","4.8590293","5.0","1.0","749631","26419","723212","bW18JZRgko_mOGm5er8Yzg","OneDirectionVEVO","https://gdata.youtube.com/feeds/api/users/OneDirectionVEVO","TAKE ME HOME The brand new album out now! Featuring Live While We're Young and Little Things. iTunes: http://smarturl.it/takemehome1D Amazon: http://amzn.to/OXqkoD Official Store: http://myplay.me/vxl   Music video by One Direction performing Little Things. (C) 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited"
"XjVNlG5cZyQ","P!nk - Raise Your Glass","62436973","Music","202","2010-11-02T22:29:45.000Z","01/18/13","4.9191136","5.0","1.0","232622","4704","227918","XJDX1KK6t121Z9FLhu5o2A","PinkVEVO","https://gdata.youtube.com/feeds/api/users/PinkVEVO","Music video by P!nk performing Raise Your Glass. (C) 2010 LaFace Records, a unit of Sony Music Entertainment"
"XPBwXKgDTdE","Taylor Swift - Mine","112749200","Music","236","2010-08-30T23:49:21.000Z","01/18/13","4.8779516","5.0","1.0","314301","9590","304711","ANLZYMidaCbLQFWXBC95Jg","TaylorSwiftVEVO","https://gdata.youtube.com/feeds/api/users/TaylorSwiftVEVO","Music video by Taylor Swift performing Mine. (C) 2010 Big Machine Records, LLC #VEVOCertified on Sept. 23, 2012. http://youtube.com/VEVOCertified"
"Xyv4Bjja8yc","Drake - Find Your Love","62523777","Music","358","2010-05-12T01:13:38.000Z","01/18/13","4.804898","5.0","1.0","139742","6816","132926","QznUf1SjfDqx65hX3zRDiA","DrakeVEVO","https://gdata.youtube.com/feeds/api/users/DrakeVEVO","Music video by Drake performing Find Your Love. (C) 2010 Young Money Entertainment/Cash Money Records"
"xZjosn2u1gA","Blake Shelton - Honey Bee (Official Video)","11215136","Music","211","2011-05-11T13:37:27.000Z","01/18/13","0.0","0.0","0.0","0","0","0","9nxc-xiH1AnL9RGstfgurg","blakeshelton","https://gdata.youtube.com/feeds/api/users/blakeshelton","Red River Blue: http://budurl.com/redriverblue iTunes: http://budurl.com/rrbpreorder In Stores July 12th, 2011.  http://www.blakeshelton.com  © 2011 WMG | Honey Bee (Video)"
"y_SI2EDM6Lo","Taio Cruz - Break Your Heart ft. Ludacris","85121943","Music","200","2010-02-24T21:23:06.000Z","01/18/13","4.9057846","5.0","1.0","157172","3702","153470","24cEEOOAANlu35I1VvBApg","TaioCruzVEVO","https://gdata.youtube.com/feeds/api/users/TaioCruzVEVO","New single 'There She Goes' OUT NOW http://bit.ly/TaioCruzTSG  Follow Taio Cruz: http://www.taiocruzmusic.co.uk http://www.facebook.com/taiocruz http://www.twitter.com/taiocruz  Music video by Taio Cruz performing Break Your Heart. (C) 2010 Universal Island Records Ltd. A Universal Music Company."
"y8axhCN4axI","Usher - More [Official Video]","3070432","Music","213","2011-03-26T08:04:49.000Z","01/18/13","4.8918257","5.0","1.0","6545","177","6368","rKnM15eCPps2bEaQE58HiA","RiriOnly","https://gdata.youtube.com/feeds/api/users/RiriOnly","Hier ist das Offizielle Musik Video von Usher More. Viel Spaß."
"y8Gf4-eT3w0","Lil Wayne - How To Love (Shazam Version)","69570065","Music","322","2011-08-25T04:57:35.000Z","01/18/13","4.848869","5.0","1.0","339678","12834","326844","EOhcOACopL42xyOBIv1ekg","LilWayneVEVO","https://gdata.youtube.com/feeds/api/users/LilWayneVEVO","Music video by Lil Wayne performing How To Love (Shazam Version). © 2011 Cash Money Records Inc."
"YbfeSImDntw","Kris Allen - Live Like We're Dying","5376166","Music","222","2009-11-24T21:25:31.000Z","01/18/13","4.922296","5.0","1.0","26305","511","25794","efcauUuJY1px4mv3KAzSGQ","KrisAllenVEVO","https://gdata.youtube.com/feeds/api/users/KrisAllenVEVO","Music video by Kris Allen performing Live Like We're Dying. (C) 2009 19 Recordings Limited"
"YgFyi74DVjc","Tinie Tempah - Written In The Stars ft. Eric Turner","91215360","Music","217","2010-08-13T13:46:28.000Z","01/18/13","4.9290338","5.0","1.0","343374","6092","337282","oT5KO-FWsYrgu6VW73v3jQ","parlophone","https://gdata.youtube.com/feeds/api/users/parlophone","Music video by Tinie Tempah performing Written In The Stars. (P) 2010 The copyright in this audiovisual recording is owned by Disturbing London Records Limited under exclusive licence to EMI Records Ltd"
"Ys7-6_t7OEQ","Justin Bieber - Beauty And A Beat ft. Nicki Minaj","143912571","Music","293","2012-10-12T15:55:06.000Z","01/18/13","4.2310457","5.0","1.0","1133841","217968","915873","Hkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO","https://gdata.youtube.com/feeds/api/users/JustinBieberVEVO","Music video by Justin Bieber performing Beauty And A Beat. ©:  The Island Def Jam Music Group"
"yTCDVfMz15M","P!nk - Try","44226764","Music","250","2012-10-10T10:00:27.000Z","01/18/13","4.8991094","5.0","1.0","303338","7651","295687","XJDX1KK6t121Z9FLhu5o2A","PinkVEVO","https://gdata.youtube.com/feeds/api/users/PinkVEVO","The new album, The Truth About Love, Available Now:  http://smarturl.it/tal  Music video by P!nk performing Try. (C) 2012 RCA Records, a division of Sony Music Entertainment"
"YVw7eJ0vGfM","David Guetta - Turn Me On ft. Nicki Minaj","176221797","Music","211","2012-01-31T08:01:00.000Z","01/18/13","4.813664","5.0","1.0","570260","26565","543695","1l7wYrva1qCH-wgqcHaaRg","davidguettavevo","https://gdata.youtube.com/feeds/api/users/davidguettavevo","From the album Nothing But The Beat Ultimate - Download on iTunes here: http://smarturl.it/NBTBiTunes?IQid=vevo Featuring Sia, Ne-Yo, Akon, Nicki Minaj, Flo Rida, Will.I.Am, Jessie J, Usher & many more.    Order the CD on Amazon here: http://smarturl.it/NothingButTheBeatAma?IQid=Vevo  For all other retail click here: http://smarturl.it/NBTNUltimateretail?IQid=Vevo   Follow David: http://facebook.com/DavidGuetta http://www.twitter.com/DavidGuetta  http://www.davidguetta.com  http://instagram.com/davidguetta  Music video by David Guetta performing Turn Me On featuring Nicki Minaj.  (P) 2011 What A Music Ltd, Licence exclusive EMI Music France #VEVOCertified on June 8, 2012. http://www.youtube.com/vevocert..."
"YWt4wmZ_EMI","Bad Meets Evil - Lighters ft. Bruno Mars","48285906","Music","309","2011-08-22T15:58:00.000Z","01/18/13","4.935426","5.0","1.0","289654","4676","284978","hSYQS0A6GO8wvSKAbaskQg","BadMeetsEvilVEVO","https://gdata.youtube.com/feeds/api/users/BadMeetsEvilVEVO","Music video by Bad Meets Evil performing Lighters. © 2011 Shady Records/Interscope Records"
"ywtJYvDBKek","Carrie Underwood - Undo It","6049730","Music","185","2010-05-11T23:37:23.000Z","01/18/13","4.94702","5.0","1.0","19328","256","19072","KTgj8r-wp80wJgDxhc6jpA","carrieunderwoodVEVO","https://gdata.youtube.com/feeds/api/users/carrieunderwoodVEVO","Music video by Carrie Underwood performing Undo It. (C) 2010 Sony Music Entertainment"
"Z__FHAG1Jk8","Trey Songz - Say Aah (Video)","32433165","Music","211","2010-01-04T15:19:50.000Z","01/18/13","4.8737946","5.0","1.0","52169","1646","50523","7DpParfqYQEbFGt5eTX5pQ","TreySongzVideos","https://gdata.youtube.com/feeds/api/users/TreySongzVideos","© 2010 WMG Say Aah (Video)"
"Z09lYqdxqzo","I'm On One (Explicit Version)","40869144","Music","319","2011-07-11T07:00:00.000Z","01/18/13","4.826638","5.0","1.0","120188","5209","114979","rFB54bqp8sda4udJyNswlA","DJKhaledVEVO","https://gdata.youtube.com/feeds/api/users/DJKhaledVEVO","Music video by DJ Khaled performing I'm On One. (C) 2011 Cash Money Records Inc. Manufactured and Marketed by Universal Records, a Division of UMG Recordings, Inc., 1755 Broadway, New York, NY 10019. Distributed by Universal Music Distribution. All rights reserved. FBI Anti-Piracy Warning: Unauthorized copying is punishable under fede"
"zefI1vmNoOA","New Boyz - Tie Me Down [feat. Ray J] (Video)","11155696","Music","194","2009-10-12T18:32:09.000Z","01/18/13","4.7055697","5.0","1.0","27864","2051","25813","amMhSytMm91EJthLlq7AMA","NewBoyzTV","https://gdata.youtube.com/feeds/api/users/NewBoyzTV","© 2009 WMG Download New  Foolie Tape    http://newboyz.bandcamp.com/album/foolie-tape Tie Me Down [feat. Ray J] (Video)"
"ZoG5jJ3E8rg","Iyaz - Replay [Official Music Video]","43151294","Music","193","2009-12-15T05:15:25.000Z","01/18/13","4.8377285","5.0","1.0","72200","2929","69271","XPjxIofFid9z2JlKT6Jb3w","iyazlive","https://gdata.youtube.com/feeds/api/users/iyazlive","© 2009 WMG   Replay  by Iyaz from 'Replay - Single,' available now.  Download on iTunes: http://bit.ly/kbODHw Stream Iyaz on Spotify @ https://bitly.com/pZ3Li9  Links: http://www.facebook.com/iyaz http://twitter.com/#!/iyazlive http://www.iyazmusic.com/"
